Time[s], Channel 0, Channel 1
2.311718, 1, 0
2.311744, 1, 1
2.311770, 1, 0
2.311848, 1, 1
2.311874, 1, 0
2.311900, 1, 1
2.316458, 0, 1
2.316459, 1, 1
2.316674, 0, 0
2.316675, 1, 1
2.764952, 1, 0
2.764978, 1, 1
2.765004, 1, 0
2.765186, 1, 1
2.765212, 1, 0
2.765264, 1, 1
2.765290, 1, 0
2.765316, 1, 1
2.765342, 1, 0
2.765446, 1, 1
2.765472, 1, 0
2.765628, 1, 1
2.765654, 1, 0
2.765706, 1, 1
2.765732, 1, 0
2.765966, 1, 1
2.765992, 1, 0
2.766018, 1, 1
2.766044, 1, 0
2.766122, 1, 1
2.766148, 1, 0
2.766226, 1, 1
2.766252, 1, 0
2.766356, 1, 1
2.766382, 1, 0
2.766486, 1, 1
2.766512, 1, 0
2.766590, 1, 1
2.766616, 1, 0
2.766746, 1, 1
2.766772, 1, 0
2.766798, 1, 1
2.766850, 1, 0
2.767006, 1, 1
2.767032, 1, 0
2.767266, 1, 1
2.767292, 1, 0
2.767526, 1, 1
2.767552, 1, 0
2.767604, 1, 1
2.767630, 1, 0
2.767656, 1, 1
2.767682, 1, 0
2.767734, 1, 1
2.767760, 1, 0
2.767786, 1, 1
3.272474, 1, 0
3.272500, 1, 1
3.272526, 1, 0
3.272708, 1, 1
3.272734, 1, 0
3.272786, 1, 1
3.272812, 1, 0
3.272838, 1, 1
3.272864, 1, 0
3.272968, 1, 1
3.272994, 1, 0
3.273150, 1, 1
3.273176, 1, 0
3.273228, 1, 1
3.273254, 1, 0
3.273488, 1, 1
3.273514, 1, 0
3.273540, 1, 1
3.273566, 1, 0
3.273644, 1, 1
3.273670, 1, 0
3.273748, 1, 1
3.273774, 1, 0
3.273878, 1, 1
3.273904, 1, 0
3.274008, 1, 1
3.274762, 1, 0
3.274840, 1, 1
3.274866, 1, 0
3.274996, 1, 1
3.275022, 1, 0
3.275048, 1, 1
3.275074, 1, 0
3.275100, 1, 1
3.275152, 1, 0
3.275256, 1, 1
3.275282, 1, 0
3.275516, 1, 1
3.275542, 1, 0
3.275776, 1, 1
3.275802, 1, 0
3.275880, 1, 1
3.275906, 1, 0
3.275932, 1, 1
3.275958, 1, 0
3.275984, 1, 1
3.276010, 1, 0
3.276036, 1, 1
3.777292, 1, 0
3.777318, 1, 1
3.777344, 1, 0
3.777526, 1, 1
3.777552, 1, 0
3.777604, 1, 1
3.777630, 1, 0
3.777656, 1, 1
3.777682, 1, 0
3.777786, 1, 1
3.777812, 1, 0
3.777968, 1, 1
3.777994, 1, 0
3.778046, 1, 1
3.778072, 1, 0
3.778306, 1, 1
3.779346, 1, 0
3.779372, 1, 1
3.779398, 1, 0
3.779476, 1, 1
3.779502, 1, 0
3.779580, 1, 1
3.779606, 1, 0
3.779710, 1, 1
3.779736, 1, 0
3.779840, 1, 1
3.779866, 1, 0
3.779944, 1, 1
3.779970, 1, 0
3.780100, 1, 1
3.780126, 1, 0
3.780152, 1, 1
3.780204, 1, 0
3.780230, 1, 1
3.780282, 1, 0
3.780360, 1, 1
3.780386, 1, 0
3.780620, 1, 1
3.780646, 1, 0
3.780880, 1, 1
3.780906, 1, 0
3.780958, 1, 1
3.780984, 1, 0
3.781062, 1, 1
3.781114, 1, 0
3.781140, 1, 1
4.283696, 1, 0
4.283722, 1, 1
4.283748, 1, 0
4.283930, 1, 1
4.283956, 1, 0
4.284008, 1, 1
4.284034, 1, 0
4.284060, 1, 1
4.284086, 1, 0
4.284190, 1, 1
4.284216, 1, 0
4.284372, 1, 1
4.284398, 1, 0
4.284450, 1, 1
4.284476, 1, 0
4.284710, 1, 1
4.284736, 1, 0
4.284762, 1, 1
4.284788, 1, 0
4.284866, 1, 1
4.284892, 1, 0
4.284970, 1, 1
4.284996, 1, 0
4.285100, 1, 1
4.285126, 1, 0
4.285230, 1, 1
4.285256, 1, 0
4.285334, 1, 1
4.285360, 1, 0
4.285490, 1, 1
4.285516, 1, 0
4.285568, 1, 1
4.285594, 1, 0
4.285620, 1, 1
4.285646, 1, 0
4.285672, 1, 1
4.285698, 1, 0
4.285750, 1, 1
4.285776, 1, 0
4.286010, 1, 1
4.286036, 1, 0
4.286270, 1, 1
4.287232, 1, 0
4.287258, 1, 1
4.287284, 1, 0
4.287362, 1, 1
4.287440, 1, 0
4.287466, 1, 1
4.790749, 1, 0
4.790775, 1, 1
4.790801, 1, 0
4.790983, 1, 1
4.791009, 1, 0
4.791061, 1, 1
4.791087, 1, 0
4.791113, 1, 1
4.791139, 1, 0
4.791243, 1, 1
4.791269, 1, 0
4.791425, 1, 1
4.791451, 1, 0
4.791503, 1, 1
4.791529, 1, 0
4.791763, 1, 1
4.791789, 1, 0
4.791815, 1, 1
4.791841, 1, 0
4.791919, 1, 1
4.791945, 1, 0
4.792023, 1, 1
4.792049, 1, 0
4.792153, 1, 1
4.792179, 1, 0
4.792283, 1, 1
4.792309, 1, 0
4.792387, 1, 1
4.792413, 1, 0
4.792543, 1, 1
4.792569, 1, 0
4.792595, 1, 1
4.792621, 1, 0
4.792673, 1, 1
4.792751, 1, 0
4.792803, 1, 1
4.792829, 1, 0
4.793063, 1, 1
4.793089, 1, 0
4.793323, 1, 1
4.793349, 1, 0
4.793557, 1, 1
5.296789, 1, 0
5.296815, 1, 1
5.296841, 1, 0
5.297023, 1, 1
5.297049, 1, 0
5.297101, 1, 1
5.297127, 1, 0
5.297153, 1, 1
5.297179, 1, 0
5.297283, 1, 1
5.297309, 1, 0
5.297465, 1, 1
5.297491, 1, 0
5.297543, 1, 1
5.297569, 1, 0
5.297803, 1, 1
5.297829, 1, 0
5.297855, 1, 1
5.297881, 1, 0
5.297959, 1, 1
5.297985, 1, 0
5.298063, 1, 1
5.298089, 1, 0
5.298193, 1, 1
5.298219, 1, 0
5.298323, 1, 1
5.298349, 1, 0
5.298427, 1, 1
5.298453, 1, 0
5.298583, 1, 1
5.298609, 1, 0
5.298713, 1, 1
5.298739, 1, 0
5.298791, 1, 1
5.298817, 1, 0
5.298843, 1, 1
5.298869, 1, 0
5.299103, 1, 1
5.299129, 1, 0
5.299363, 1, 1
5.299389, 1, 0
5.299415, 1, 1
5.299519, 1, 0
5.299597, 1, 1
5.586472, 0, 1
5.586498, 1, 1
5.586524, 0, 1
5.586707, 1, 1
5.586733, 0, 1
5.586759, 1, 1
5.586785, 0, 1
5.586811, 1, 1
5.586837, 0, 1
5.586967, 1, 1
5.586993, 0, 1
5.587019, 1, 1
5.587045, 0, 1
5.587149, 1, 1
5.587175, 0, 1
5.587228, 1, 1
5.587254, 0, 1
5.587488, 1, 1
5.587514, 0, 1
5.587566, 1, 1
5.587592, 0, 1
5.587671, 1, 1
5.587697, 0, 1
5.587749, 1, 1
5.587775, 0, 1
5.587879, 1, 1
5.587905, 0, 1
5.587957, 1, 1
5.587983, 0, 1
5.588009, 1, 1
5.601250, 1, 0
5.601276, 1, 1
5.601302, 1, 0
5.601484, 1, 1
5.601510, 1, 0
5.601588, 1, 1
5.601614, 1, 0
5.601744, 1, 1
5.601770, 1, 0
5.601796, 1, 1
5.601822, 1, 0
5.601926, 1, 1
5.601952, 1, 0
5.601978, 1, 1
5.602030, 1, 0
5.602264, 1, 1
5.602290, 1, 0
5.602316, 1, 1
5.602342, 1, 0
5.602368, 1, 1
5.602394, 1, 0
5.602446, 1, 1
5.602472, 1, 0
5.602498, 1, 1
5.651795, 1, 0
5.651821, 1, 1
5.651847, 1, 0
5.652029, 1, 1
5.652055, 1, 0
5.652107, 1, 1
5.652133, 1, 0
5.652159, 1, 1
