Time[s], Channel 0, Channel 1
4.823966, 0, 1
4.824201, 1, 1
4.824227, 0, 1
4.824461, 1, 1
4.824487, 0, 1
4.824722, 1, 1
4.824748, 0, 1
4.824982, 1, 1
4.825008, 0, 1
4.825243, 1, 1
4.825269, 0, 1
4.825504, 1, 1
4.825530, 0, 1
4.825764, 1, 1
4.825790, 0, 1
4.826025, 1, 1
4.826051, 0, 1
4.826285, 1, 1
4.826311, 0, 1
4.826546, 1, 1
4.826572, 0, 1
4.826806, 1, 1
4.826832, 0, 1
4.827067, 1, 1
4.827093, 0, 1
4.827327, 1, 1
4.827353, 0, 1
4.827588, 1, 1
4.827614, 0, 1
4.827848, 1, 1
4.844836, 0, 1
4.845071, 1, 1
4.845097, 0, 1
4.845331, 1, 1
4.845357, 0, 1
4.845592, 1, 1
4.845618, 0, 1
4.845852, 1, 1
4.845878, 0, 1
4.846113, 1, 1
4.846139, 0, 1
4.846373, 1, 1
4.846399, 0, 1
4.846634, 1, 1
4.846660, 0, 1
4.846894, 1, 1
4.846920, 0, 1
4.847155, 1, 1
4.847181, 0, 1
4.847415, 1, 1
4.847442, 0, 1
4.847676, 1, 1
4.847702, 0, 1
4.847937, 1, 1
4.847963, 0, 1
4.848197, 1, 1
4.848223, 0, 1
4.848458, 1, 1
4.848484, 0, 1
4.848718, 1, 1
4.848744, 0, 1
4.848979, 1, 1
4.865706, 0, 1
4.865940, 1, 1
4.865966, 0, 1
4.866201, 1, 1
4.866227, 0, 1
4.866461, 1, 1
4.866487, 0, 1
4.866722, 1, 1
4.866748, 0, 1
4.866982, 1, 1
4.867009, 0, 1
4.867243, 1, 1
4.867269, 0, 1
4.867504, 1, 1
4.867530, 0, 1
4.867764, 1, 1
4.867790, 0, 1
4.868025, 1, 1
4.868051, 0, 1
4.868285, 1, 1
4.868311, 0, 1
4.868546, 1, 1
4.868572, 0, 1
4.868806, 1, 1
4.868832, 0, 1
4.869067, 1, 1
4.869093, 0, 1
4.869327, 1, 1
4.869353, 0, 1
4.869588, 1, 1
4.869614, 0, 1
4.869848, 1, 1
4.886836, 0, 1
4.887071, 1, 1
4.887097, 0, 1
4.887331, 1, 1
4.887357, 0, 1
4.887592, 1, 1
4.887618, 0, 1
4.887852, 1, 1
4.887878, 0, 1
4.888113, 1, 1
4.888139, 0, 1
4.888373, 1, 1
4.888399, 0, 1
4.888634, 1, 1
4.888660, 0, 1
4.888894, 1, 1
4.888920, 0, 1
4.889155, 1, 1
4.889181, 0, 1
4.889415, 1, 1
4.889442, 0, 1
4.889676, 1, 1
4.889702, 0, 1
4.889937, 1, 1
4.889963, 0, 1
4.890197, 1, 1
4.890223, 0, 1
4.890458, 1, 1
4.890484, 0, 1
4.890718, 1, 1
4.890744, 0, 1
4.890979, 1, 1
4.907836, 0, 1
4.908071, 1, 1
4.908097, 0, 1
4.908331, 1, 1
4.908357, 0, 1
4.908592, 1, 1
4.908618, 0, 1
4.908852, 1, 1
4.908878, 0, 1
4.909113, 1, 1
4.909139, 0, 1
4.909373, 1, 1
4.909399, 0, 1
4.909634, 1, 1
4.909660, 0, 1
4.909894, 1, 1
4.909920, 0, 1
4.910155, 1, 1
4.910181, 0, 1
4.910415, 1, 1
4.910442, 0, 1
4.910676, 1, 1
4.910702, 0, 1
4.910937, 1, 1
4.910963, 0, 1
4.911197, 1, 1
4.911223, 0, 1
4.911458, 1, 1
4.911484, 0, 1
4.911718, 1, 1
4.911744, 0, 1
4.911979, 1, 1
4.928732, 0, 1
4.928966, 1, 1
4.928992, 0, 1
4.929227, 1, 1
4.929253, 0, 1
4.929487, 1, 1
4.929514, 0, 1
4.929748, 1, 1
4.929774, 0, 1
4.930009, 1, 1
4.930035, 0, 1
4.930269, 1, 1
4.930295, 0, 1
4.930530, 1, 1
4.930556, 0, 1
4.930790, 1, 1
4.930816, 0, 1
4.931051, 1, 1
4.931077, 0, 1
4.931311, 1, 1
4.931337, 0, 1
4.931572, 1, 1
4.931598, 0, 1
4.931832, 1, 1
4.931858, 0, 1
4.932093, 1, 1
4.932119, 0, 1
4.932353, 1, 1
4.932380, 0, 1
4.932614, 1, 1
4.932640, 0, 1
4.932875, 1, 1
4.949836, 0, 1
4.950071, 1, 1
4.950097, 0, 1
4.950331, 1, 1
4.950357, 0, 1
4.950592, 1, 1
4.950618, 0, 1
4.950852, 1, 1
4.950878, 0, 1
4.951113, 1, 1
4.951139, 0, 1
4.951373, 1, 1
4.951399, 0, 1
4.951634, 1, 1
4.951660, 0, 1
4.951894, 1, 1
4.951920, 0, 1
4.952155, 1, 1
4.952181, 0, 1
4.952416, 1, 1
4.952442, 0, 1
4.952676, 1, 1
4.952702, 0, 1
4.952937, 1, 1
4.952963, 0, 1
4.953197, 1, 1
4.953223, 0, 1
4.953458, 1, 1
4.953484, 0, 1
4.953718, 1, 1
4.953744, 0, 1
4.953979, 1, 1
4.970732, 0, 1
4.970966, 1, 1
4.970992, 0, 1
4.971227, 1, 1
4.971253, 0, 1
4.971488, 1, 1
4.971514, 0, 1
4.971748, 1, 1
4.971774, 0, 1
4.972009, 1, 1
4.972035, 0, 1
4.972269, 1, 1
4.972295, 0, 1
4.972530, 1, 1
4.972556, 0, 1
4.972790, 1, 1
4.972816, 0, 1
4.973051, 1, 1
4.973077, 0, 1
4.973311, 1, 1
4.973337, 0, 1
4.973572, 1, 1
4.973598, 0, 1
4.973832, 1, 1
4.973858, 0, 1
4.974093, 1, 1
4.974119, 0, 1
4.974354, 1, 1
4.974380, 0, 1
4.974614, 1, 1
4.974640, 0, 1
4.974875, 1, 1
4.991836, 0, 1
4.992071, 1, 1
4.992097, 0, 1
4.992331, 1, 1
4.992357, 0, 1
4.992592, 1, 1
4.992618, 0, 1
4.992852, 1, 1
4.992878, 0, 1
4.993113, 1, 1
4.993139, 0, 1
4.993373, 1, 1
4.993399, 0, 1
4.993634, 1, 1
4.993660, 0, 1
4.993894, 1, 1
4.993921, 0, 1
4.994155, 1, 1
4.994181, 0, 1
4.994416, 1, 1
4.994442, 0, 1
4.994676, 1, 1
4.994702, 0, 1
4.994937, 1, 1
4.994963, 0, 1
4.995197, 1, 1
4.995223, 0, 1
4.995458, 1, 1
4.995484, 0, 1
4.995718, 1, 1
4.995744, 0, 1
4.995979, 1, 1
5.092850, 0, 1
5.092876, 1, 1
5.092902, 0, 1
5.093084, 1, 1
5.093110, 0, 1
5.093136, 1, 1
5.093163, 0, 1
5.093189, 1, 1
5.093215, 0, 1
5.093345, 1, 1
5.093371, 0, 1
5.093397, 1, 1
5.093423, 0, 1
5.093527, 1, 1
5.093553, 0, 1
5.093605, 1, 1
5.093631, 0, 1
5.093866, 1, 1
5.093892, 0, 1
5.093944, 1, 1
5.093970, 0, 1
5.094048, 1, 1
5.094074, 0, 1
5.094127, 1, 1
5.094153, 0, 1
5.094257, 1, 1
5.094283, 0, 1
5.094335, 1, 1
5.094361, 0, 1
5.094387, 1, 1
5.140908, 1, 0
5.140934, 1, 1
5.140960, 1, 0
5.141142, 1, 1
5.141168, 1, 0
5.141246, 1, 1
5.141272, 1, 0
5.141402, 1, 1
5.141428, 1, 0
5.141454, 1, 1
5.141480, 1, 0
5.141584, 1, 1
5.141610, 1, 0
5.141636, 1, 1
5.141688, 1, 0
5.141922, 1, 1
5.141948, 1, 0
5.141974, 1, 1
5.142000, 1, 0
5.142026, 1, 1
5.142052, 1, 0
5.142104, 1, 1
5.142130, 1, 0
5.142156, 1, 1
5.191036, 1, 0
5.191062, 1, 1
5.191088, 1, 0
5.191270, 1, 1
5.191296, 1, 0
5.191348, 1, 1
5.191374, 1, 0
5.191400, 1, 1
5.191426, 1, 0
5.191530, 1, 1
5.191556, 1, 0
5.191712, 1, 1
5.191738, 1, 0
5.191790, 1, 1
5.191816, 1, 0
5.192050, 1, 1
5.192076, 1, 0
5.192128, 1, 1
5.192154, 1, 0
5.192206, 1, 1
5.192232, 1, 0
5.192310, 1, 1
5.192336, 1, 0
5.192440, 1, 1
5.192466, 1, 0
5.192518, 1, 1
5.192544, 1, 0
5.192570, 1, 1
5.192596, 1, 0
5.192648, 1, 1
5.192674, 1, 0
5.192830, 1, 1
5.192856, 1, 0
5.192882, 1, 1
5.192908, 1, 0
5.192986, 1, 1
5.193012, 1, 0
5.193064, 1, 1
5.193116, 1, 0
5.193142, 1, 1
5.193168, 1, 0
5.193350, 1, 1
5.193376, 1, 0
5.193610, 1, 1
5.193636, 1, 0
5.193740, 1, 1
5.193792, 1, 0
5.193870, 1, 1
5.242672, 1, 0
5.242698, 1, 1
5.242724, 1, 0
5.242906, 1, 1
5.242932, 1, 0
5.243010, 1, 1
5.243036, 1, 0
