Time[s], Channel 0, Channel 1
7.048988, 0, 1
7.049222, 1, 1
7.049248, 0, 1
7.049483, 1, 1
7.049509, 0, 1
7.049743, 1, 1
7.049769, 0, 1
7.050004, 1, 1
7.050030, 0, 1
7.050264, 1, 1
7.050291, 0, 1
7.050525, 1, 1
7.050551, 0, 1
7.050786, 1, 1
7.050812, 0, 1
7.051046, 1, 1
7.051072, 0, 1
7.051307, 1, 1
7.051333, 0, 1
7.051567, 1, 1
7.051593, 0, 1
7.051828, 1, 1
7.068607, 0, 1
7.068841, 1, 1
7.068867, 0, 1
7.069102, 1, 1
7.069128, 0, 1
7.069362, 1, 1
7.069389, 0, 1
7.069623, 1, 1
7.069649, 0, 1
7.069884, 1, 1
7.069910, 0, 1
7.070144, 1, 1
7.070170, 0, 1
7.070405, 1, 1
7.070431, 0, 1
7.070665, 1, 1
7.070691, 0, 1
7.070926, 1, 1
7.070952, 0, 1
7.071186, 1, 1
7.071212, 0, 1
7.071447, 1, 1
7.071473, 0, 1
7.071707, 1, 1
7.071733, 0, 1
7.071968, 1, 1
7.071994, 0, 1
7.072228, 1, 1
7.072255, 0, 1
7.072489, 1, 1
7.072515, 0, 1
7.072750, 1, 1
7.089607, 0, 1
7.089841, 1, 1
7.089867, 0, 1
7.090102, 1, 1
7.090128, 0, 1
7.090362, 1, 1
7.090389, 0, 1
7.090623, 1, 1
7.090649, 0, 1
7.090884, 1, 1
7.090910, 0, 1
7.091144, 1, 1
7.091170, 0, 1
7.091405, 1, 1
7.091431, 0, 1
7.091665, 1, 1
7.091691, 0, 1
7.091926, 1, 1
7.091952, 0, 1
7.092186, 1, 1
7.092212, 0, 1
7.092447, 1, 1
7.092473, 0, 1
7.092707, 1, 1
7.092733, 0, 1
7.092968, 1, 1
7.092994, 0, 1
7.093228, 1, 1
7.093255, 0, 1
7.093489, 1, 1
7.093515, 0, 1
7.093750, 1, 1
7.110607, 0, 1
7.110841, 1, 1
7.110867, 0, 1
7.111102, 1, 1
7.111128, 0, 1
7.111363, 1, 1
7.111389, 0, 1
7.111623, 1, 1
7.111649, 0, 1
7.111884, 1, 1
7.111910, 0, 1
7.112144, 1, 1
7.112170, 0, 1
7.112405, 1, 1
7.112431, 0, 1
7.112665, 1, 1
7.112691, 0, 1
7.112926, 1, 1
7.112952, 0, 1
7.113186, 1, 1
7.113212, 0, 1
7.113447, 1, 1
7.113473, 0, 1
7.113707, 1, 1
7.113733, 0, 1
7.113968, 1, 1
7.113994, 0, 1
7.114229, 1, 1
7.114255, 0, 1
7.114489, 1, 1
7.114515, 0, 1
7.114750, 1, 1
7.131607, 0, 1
7.131841, 1, 1
7.131867, 0, 1
7.132102, 1, 1
7.132128, 0, 1
7.132363, 1, 1
7.132389, 0, 1
7.132623, 1, 1
7.132649, 0, 1
7.132884, 1, 1
7.132910, 0, 1
7.133144, 1, 1
7.133170, 0, 1
7.133405, 1, 1
7.133431, 0, 1
7.133665, 1, 1
7.133691, 0, 1
7.133926, 1, 1
7.133952, 0, 1
7.134186, 1, 1
7.134212, 0, 1
7.134447, 1, 1
7.134473, 0, 1
7.134707, 1, 1
7.134733, 0, 1
7.134968, 1, 1
7.134994, 0, 1
7.135229, 1, 1
7.135255, 0, 1
7.135489, 1, 1
7.135515, 0, 1
7.135750, 1, 1
7.152685, 0, 1
7.152920, 1, 1
7.152946, 0, 1
7.153180, 1, 1
7.153206, 0, 1
7.153441, 1, 1
7.153467, 0, 1
7.153701, 1, 1
7.153727, 0, 1
7.153962, 1, 1
7.153988, 0, 1
7.154222, 1, 1
7.154248, 0, 1
7.154483, 1, 1
7.154509, 0, 1
7.154743, 1, 1
7.154769, 0, 1
7.155004, 1, 1
7.155030, 0, 1
7.155264, 1, 1
7.155291, 0, 1
7.155525, 1, 1
7.155551, 0, 1
7.155786, 1, 1
7.155812, 0, 1
7.156046, 1, 1
7.156072, 0, 1
7.156307, 1, 1
7.156333, 0, 1
7.156567, 1, 1
7.156593, 0, 1
7.156828, 1, 1
7.173581, 0, 1
7.173815, 1, 1
7.173841, 0, 1
7.174076, 1, 1
7.174102, 0, 1
7.174336, 1, 1
7.174363, 0, 1
7.174597, 1, 1
7.174623, 0, 1
7.174858, 1, 1
7.174884, 0, 1
7.175118, 1, 1
7.175144, 0, 1
7.175379, 1, 1
7.175405, 0, 1
7.175639, 1, 1
7.175665, 0, 1
7.175900, 1, 1
7.175926, 0, 1
7.176160, 1, 1
7.176186, 0, 1
7.176421, 1, 1
7.176447, 0, 1
7.176681, 1, 1
7.176707, 0, 1
7.176942, 1, 1
7.176968, 0, 1
7.177202, 1, 1
7.177229, 0, 1
7.177463, 1, 1
7.177489, 0, 1
7.177724, 1, 1
7.194581, 0, 1
7.194815, 1, 1
7.194841, 0, 1
7.195076, 1, 1
7.195102, 0, 1
7.195336, 1, 1
7.195363, 0, 1
7.195597, 1, 1
7.195623, 0, 1
7.195858, 1, 1
7.195884, 0, 1
7.196118, 1, 1
7.196144, 0, 1
7.196379, 1, 1
7.196405, 0, 1
7.196639, 1, 1
7.196665, 0, 1
7.196900, 1, 1
7.196926, 0, 1
7.197160, 1, 1
7.197186, 0, 1
7.197421, 1, 1
7.197447, 0, 1
7.197681, 1, 1
7.197707, 0, 1
7.197942, 1, 1
7.197968, 0, 1
7.198202, 1, 1
7.198229, 0, 1
7.198463, 1, 1
7.198489, 0, 1
7.198724, 1, 1
7.215607, 0, 1
7.215841, 1, 1
7.215867, 0, 1
7.216102, 1, 1
7.216128, 0, 1
7.216363, 1, 1
7.216389, 0, 1
7.216623, 1, 1
7.216649, 0, 1
7.216884, 1, 1
7.216910, 0, 1
7.217144, 1, 1
7.217170, 0, 1
7.217405, 1, 1
7.217431, 0, 1
7.217665, 1, 1
7.217691, 0, 1
7.217926, 1, 1
7.217952, 0, 1
7.218186, 1, 1
7.218212, 0, 1
7.218447, 1, 1
7.218473, 0, 1
7.218707, 1, 1
7.218733, 0, 1
7.218968, 1, 1
7.218994, 0, 1
7.219229, 1, 1
7.219255, 0, 1
7.219489, 1, 1
7.219515, 0, 1
7.219750, 1, 1
7.236607, 0, 1
7.236841, 1, 1
7.236867, 0, 1
7.237102, 1, 1
7.237128, 0, 1
7.237363, 1, 1
7.237389, 0, 1
7.237623, 1, 1
7.237649, 0, 1
7.237884, 1, 1
7.237910, 0, 1
7.238144, 1, 1
7.238170, 0, 1
7.238405, 1, 1
7.238431, 0, 1
7.238665, 1, 1
7.238691, 0, 1
7.238926, 1, 1
7.238952, 0, 1
7.239186, 1, 1
7.239212, 0, 1
7.239447, 1, 1
7.239473, 0, 1
7.239707, 1, 1
7.239733, 0, 1
7.239968, 1, 1
7.239994, 0, 1
7.240229, 1, 1
7.240255, 0, 1
7.240489, 1, 1
7.240515, 0, 1
7.240750, 1, 1
7.257607, 0, 1
7.257841, 1, 1
7.257867, 0, 1
7.258102, 1, 1
7.258128, 0, 1
7.258363, 1, 1
7.258389, 0, 1
7.258623, 1, 1
7.258649, 0, 1
7.258884, 1, 1
7.258910, 0, 1
7.259144, 1, 1
7.259170, 0, 1
7.259405, 1, 1
7.259431, 0, 1
7.259665, 1, 1
7.259691, 0, 1
7.259926, 1, 1
7.259952, 0, 1
7.260186, 1, 1
7.260212, 0, 1
7.260447, 1, 1
7.260473, 0, 1
7.260707, 1, 1
7.260733, 0, 1
7.260968, 1, 1
7.260994, 0, 1
7.261229, 1, 1
7.261255, 0, 1
7.261489, 1, 1
7.261515, 0, 1
7.261750, 1, 1
7.278607, 0, 1
7.278841, 1, 1
7.278867, 0, 1
7.279102, 1, 1
7.279128, 0, 1
7.279363, 1, 1
7.279389, 0, 1
7.279623, 1, 1
7.279649, 0, 1
7.279884, 1, 1
7.279910, 0, 1
7.280144, 1, 1
7.280170, 0, 1
7.280405, 1, 1
7.280431, 0, 1
7.280665, 1, 1
7.280691, 0, 1
7.280926, 1, 1
7.280952, 0, 1
7.281186, 1, 1
7.281212, 0, 1
7.281447, 1, 1
7.281473, 0, 1
7.281707, 1, 1
7.281733, 0, 1
7.281968, 1, 1
7.281994, 0, 1
7.282229, 1, 1
7.282255, 0, 1
7.282489, 1, 1
7.282515, 0, 1
7.282750, 1, 1
7.299711, 0, 1
7.299946, 1, 1
7.299972, 0, 1
7.300206, 1, 1
7.300232, 0, 1
7.300467, 1, 1
7.300493, 0, 1
7.300727, 1, 1
7.300753, 0, 1
7.300988, 1, 1
7.301014, 0, 1
7.301248, 1, 1
7.301274, 0, 1
7.301509, 1, 1
7.301535, 0, 1
7.301769, 1, 1
7.301796, 0, 1
7.302030, 1, 1
7.302056, 0, 1
7.302291, 1, 1
7.302317, 0, 1
7.302551, 1, 1
7.302577, 0, 1
7.302812, 1, 1
7.302838, 0, 1
7.303072, 1, 1
7.303098, 0, 1
7.303333, 1, 1
7.303359, 0, 1
7.303593, 1, 1
7.303619, 0, 1
7.303854, 1, 1
7.320581, 0, 1
7.320815, 1, 1
7.320841, 0, 1
7.321076, 1, 1
7.321102, 0, 1
7.321336, 1, 1
7.321363, 0, 1
7.321597, 1, 1
7.321623, 0, 1
7.321858, 1, 1
7.321884, 0, 1
7.322118, 1, 1
7.322144, 0, 1
7.322379, 1, 1
7.322405, 0, 1
7.322639, 1, 1
7.322665, 0, 1
7.322900, 1, 1
7.322926, 0, 1
7.323160, 1, 1
7.323186, 0, 1
7.323421, 1, 1
7.323447, 0, 1
7.323681, 1, 1
7.323707, 0, 1
7.323942, 1, 1
7.323968, 0, 1
7.324202, 1, 1
7.324229, 0, 1
7.324463, 1, 1
7.324489, 0, 1
7.324724, 1, 1
7.341711, 0, 1
7.341946, 1, 1
7.341972, 0, 1
7.342206, 1, 1
7.342232, 0, 1
7.342467, 1, 1
7.342493, 0, 1
7.342727, 1, 1
7.342753, 0, 1
7.342988, 1, 1
7.343014, 0, 1
7.343248, 1, 1
7.343274, 0, 1
7.343509, 1, 1
7.343535, 0, 1
7.343769, 1, 1
7.343796, 0, 1
7.344030, 1, 1
7.344056, 0, 1
7.344291, 1, 1
7.344317, 0, 1
7.344551, 1, 1
7.344577, 0, 1
7.344812, 1, 1
7.344838, 0, 1
7.345072, 1, 1
7.345098, 0, 1
7.345333, 1, 1
7.345359, 0, 1
7.345593, 1, 1
7.345619, 0, 1
7.345854, 1, 1
7.442751, 0, 1
7.442777, 1, 1
7.442803, 0, 1
7.442985, 1, 1
7.443011, 0, 1
7.443037, 1, 1
7.443064, 0, 1
7.443090, 1, 1
7.443116, 0, 1
7.443246, 1, 1
7.443272, 0, 1
7.443298, 1, 1
7.443324, 0, 1
7.443428, 1, 1
7.443454, 0, 1
7.443506, 1, 1
7.443533, 0, 1
7.443767, 1, 1
7.443793, 0, 1
7.443845, 1, 1
7.443871, 0, 1
7.443949, 1, 1
7.443975, 0, 1
7.444028, 1, 1
7.444054, 0, 1
7.444158, 1, 1
7.444184, 0, 1
7.444236, 1, 1
7.444262, 0, 1
7.444288, 1, 1
7.491424, 1, 0
7.491450, 1, 1
7.491476, 1, 0
7.491658, 1, 1
7.491684, 1, 0
7.491762, 1, 1
7.491788, 1, 0
7.491918, 1, 1
7.491944, 1, 0
7.491970, 1, 1
7.491996, 1, 0
7.492100, 1, 1
7.492126, 1, 0
7.492152, 1, 1
7.492204, 1, 0
7.492438, 1, 1
7.492464, 1, 0
7.492490, 1, 1
7.492516, 1, 0
7.492542, 1, 1
7.492568, 1, 0
7.492620, 1, 1
7.492646, 1, 0
7.492672, 1, 1
7.541813, 1, 0
7.541839, 1, 1
7.541865, 1, 0
7.542047, 1, 1
7.542073, 1, 0
7.542125, 1, 1
7.542151, 1, 0
7.542177, 1, 1
7.542203, 1, 0
7.542307, 1, 1
7.542333, 1, 0
7.542489, 1, 1
7.542515, 1, 0
7.542567, 1, 1
7.542593, 1, 0
7.542827, 1, 1
7.542853, 1, 0
