Time[s], Channel 0, Channel 1
7.211592, 1, 0
7.211618, 1, 1
7.211644, 1, 0
7.211826, 1, 1
7.211852, 1, 0
7.211930, 1, 1
7.211956, 1, 0
7.211982, 1, 1
7.212008, 1, 0
7.212086, 1, 1
7.212112, 1, 0
7.212164, 1, 1
7.212190, 1, 0
7.212268, 1, 1
7.212294, 1, 0
7.212346, 1, 1
7.212372, 1, 0
7.212606, 1, 1
7.212632, 1, 0
7.212658, 1, 1
7.212684, 1, 0
7.212710, 1, 1
7.212736, 1, 0
7.212814, 1, 1
7.212840, 1, 0
7.212866, 1, 1
7.212892, 1, 0
7.212944, 1, 1
7.212970, 1, 0
7.213022, 1, 1
7.213048, 1, 0
7.213126, 1, 1
7.213152, 1, 0
7.213230, 1, 1
7.213256, 1, 0
7.213334, 1, 1
7.213360, 1, 0
7.213386, 1, 1
7.213412, 1, 0
7.213438, 1, 1
7.213464, 1, 0
7.213516, 1, 1
7.213568, 1, 0
7.213646, 1, 1
7.213672, 1, 0
7.213906, 1, 1
7.213932, 1, 0
7.213984, 1, 1
7.214062, 1, 0
7.214088, 1, 1
7.214192, 1, 0
7.214426, 1, 1
7.214452, 1, 0
7.214686, 1, 1
7.214712, 1, 0
7.214946, 1, 1
7.214972, 1, 0
7.215024, 1, 1
7.215050, 1, 0
7.215206, 1, 1
7.215232, 1, 0
7.215284, 1, 1
7.215310, 1, 0
7.215336, 1, 1
7.215492, 1, 0
7.215518, 1, 1
7.215544, 1, 0
7.215622, 1, 1
7.215648, 1, 0
7.215700, 1, 1
7.215752, 1, 0
7.215778, 1, 1
7.215804, 1, 0
7.215986, 1, 1
7.216012, 1, 0
7.216142, 1, 1
7.216168, 1, 0
7.216220, 1, 1
7.216272, 1, 0
7.216298, 1, 1
7.216324, 1, 0
7.216506, 1, 1
7.216532, 1, 0
7.216766, 1, 1
7.216792, 1, 0
7.216818, 1, 1
7.216896, 1, 0
7.216922, 1, 1
12.085943, 0, 1
12.085969, 1, 1
12.085995, 0, 1
12.086177, 1, 1
12.086203, 0, 1
12.086229, 1, 1
12.086255, 0, 1
12.086281, 1, 1
12.086307, 0, 1
12.086438, 1, 1
12.086464, 0, 1
12.086490, 1, 1
12.086516, 0, 1
12.086620, 1, 1
12.086646, 0, 1
12.086698, 1, 1
12.086724, 0, 1
12.086959, 1, 1
12.086985, 0, 1
12.087037, 1, 1
12.087063, 0, 1
12.087141, 1, 1
12.087167, 0, 1
12.087219, 1, 1
12.087245, 0, 1
12.087350, 1, 1
12.087376, 0, 1
12.087428, 1, 1
12.087454, 0, 1
12.087480, 1, 1
12.113134, 1, 0
